fdc_id,amount,modifier,gram_weight
168143,1,"package 1.4 oz box, 4 servings",40
168144,4,fl oz,118
168145,1,tbsp,19
168145,1,cup,300
168146,1,serving,8
168146,1,package 4 servings,32
168148,1,leg,45
168149,1,"piece (5-1/2"" x 1-1/2"" x 1/2"")",80
168149,1,"cubic inch, boneless",17
168149,1,"cup, cooked",136
168150,1,cup,135
168150,3,fruit,9
168153,1,"cup, sliced",180
168153,1,"fruit (2"" dia)",69
168153,1,NLEA serving,148
168154,1,fruit without refuse,19
168155,1,"fruit (2"" dia)",67
168155,1,NLEA serving,67
168156,1,cup,242
168156,1,fl oz,30.8
168156,1,lime yields,44
168157,1,cup,246
168157,1,fl oz,30.8
168158,0.25,cup,40
168159,1,cup,234
168159,5,prunes with liquid,86
168160,1,cup,132
168161,1,cup,280
168162,1,"cup, pitted",174
168162,1,"prune, pitted",9.5
168163,1,fruit without refuse,92
168164,1,"cup, packed",165
168164,1,cup (not packed),145
168165,1,"cup, packed",165
168165,1,cup (not packed),145
168165,1,miniature box (.5 oz),14
168165,1,small box (1.5 oz),43
168165,50,raisins,26
168165,1,oz (60 raisins),28.35
168166,1,"cup, packed",165
168166,1,cup (not packed),145
168167,1,"cup, drained",150
168167,1,cup,214
168167,1,fruit,9
168168,1,"cup, diced",137
168169,1,cup,240
168170,1,"cup, without refuse",57
168172,1,cup,254
168173,1,"cup, thawed",221
168173,1,"cup, unthawed",149
168173,1,berry,10.6
168173,1,package (20 oz),567
168174,1,"cup, thawed",255
168174,1,package (10 oz),284
168175,1,"cup, pulp",250
168175,1,"fruit (2-7/8"" dia)",155
168176,1,"cup, pureed",243
168176,1,fruit without peel,42
168176,1,"cup 1/2"" chunks",205
168177,1,"fruit 2-1/4"" high x 2-1/2"" dia",122
168177,1,"fruit 3-3/8"" high x 3"" diameter",275
168178,1,cup,214
168179,1,cup,244
168180,1,cup,319
168181,1,cup,222
168181,1,half,73
168181,1,slice,12.7
168182,1,cup,201
168182,1,half,48
168183,1,"cup, with pits, yields",183
168184,1,cup,189
168185,1,cup,220
168186,1,cup,250
168186,1,fl oz,31.2
168187,1,cup,250
168187,1,fl oz,31.3
168188,1,can (6 fl oz),211
168189,1,cup,251
168189,8,fl oz,246
168190,1,"cup, drained",178
168191,1,"date, pitted",24
168192,1,"cup, chopped or diced",243
168192,1,fruit,602
168193,1,"cup, chunks",165
168193,1,"slice (4-2/3"" dia x 3/4"" thick)",175
168193,1,fruit,1002
168193,1,NLEA serving,112
168194,1,"cup, chunks",165
168194,1,"slice (4-2/3"" dia x 3/4"" thick)",166
168194,1,fruit,905
168194,1,NLEA serving,112
168195,1,fruit,74
168196,1,cup,251
168197,8,fl oz,250
168198,8,fl oz,250
168199,1,cup,118
168199,10,"slices (1/4"" thick)",53
168200,1,cup,169
168201,1,"cup, sliced",109
168201,1,large,260
168201,1,medium,212
168201,1,small,158
168202,1,"cup, sliced",109
168202,1,large,215
168202,1,medium,169
168202,1,small,129
168203,1,"cup, sliced",109
168203,1,large,206
168203,1,medium,167
168203,1,small,144
168204,1,"cup, sliced",109
168204,1,large,200
168204,1,medium,172
168204,1,small,157
168205,1,cup,250
168205,1,fl oz,31.3
168206,8,fl oz,240
168207,1,cup,253
168207,1,fl oz,31.6
168208,1,cup,227
168209,1,"cup, unthawed",140
168210,11.3,fl oz,335
168211,1,fruit,81
168212,6.75,fl oz,200
168212,8,fl oz,240
168213,1,cup,233
168214,1,cup,228
168215,1,plantain,267
168216,1,cup,137
168218,3,oz,85
168219,1,oz,28.35
168219,1,lb,453.6
168220,4,oz,113
168220,1,lb,453.6
168221,3,oz,85
168221,1,oz,28.35
168222,4,oz,113
168222,1,lb,453.6
168223,1,"cup, diced",135
168223,3,oz,85
168224,4,oz,113
168224,1,lb,453.6
168225,1,"cup, diced",135
168225,3,oz,85
168226,4,oz,113
168226,1,lb,453.6
168226,1,roast,3868
168227,3,oz,85
168227,1,roast,2900
168228,4,oz,113
168228,1,lb,453.6
168228,1,roast,3868
168229,3,oz,85
168229,1,roast,2900
168230,4,oz,113
168230,1,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",106
168231,3,oz,85
168231,1,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",80
168232,3,oz,85
168232,1,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",79
168233,3,oz,85
168233,1,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",81
168234,4,oz,113
168234,1,chop,263
168235,3,oz,85
168235,1,chop,206
168236,3,oz,85
168236,1,chop,219
168237,3,oz,85
168237,1,roast,830
168238,4,oz,113
168238,1,"chop without refuse (Yield from 1 raw chop, with refuse, weighing 259g)",199
168239,3,oz,85
168239,1,chop,187
168240,1,"chop without refuse (Yield from 1 cooked chop, with refuse, weighing 209g)",146
168240,3,oz,85
168241,3,oz,85
168241,1,roast,900
168242,4,oz,113
168242,1,"chop without refuse (Yield from 1 raw chop, with refuse, weighing 201g)",133
168242,1,lb,453.6
168243,3,oz,85
168243,1,chop,187
168244,3,oz,85
168244,1,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",67
168245,3,oz,85
168245,1,roast,783
168246,4,oz,113
168246,1,lb,453.6
168246,1,"roast without refuse (Yield from 1 raw roast, with refuse, weighing 1817g)",1327
168247,3,oz,85
168247,1,chop,195
168248,3,"oz (Yield from 1 cooked roast, with refuse, weighing 1515g)",85
168248,1,roast without refuse,985
168249,4,oz,113
168249,1,lb,453.6
168249,1,roast,505
168250,3,oz,85
168250,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",333
168250,1,roast,402
168251,4,oz,113
168251,1,chop,185
168251,1,lb,453.6
168252,1,chop,135
168253,1,chop,145
168254,3,oz,85
168255,4,oz,113
168255,1,roast,2745
168256,3,oz,85
168256,1,roast,2252
168257,1,"cup, diced",135
168257,3,oz,85
168258,4,oz,113
168258,1,roast,2745
168259,3,oz,85
168259,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",262
168260,4,oz,113
168260,1,"steak without refuse (Yield from 1 raw steak, with refuse, weighing 379g)",258
168261,3,oz,85
168261,1,steak,249
168262,3,oz,85
168262,1,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 300 g)",147
168263,4,oz,113
168263,1,chop,170
168264,1,oz,28.35
168264,4,oz,113
168265,3,oz,85
168266,4,oz,113
168267,1,oz,28.35
168267,1,heart,226
168268,1,cup,145
168268,1,heart,129
168269,1,oz,28.35
168269,4,oz,113
168270,4,oz,113
168270,1,kidney,233
168271,3,oz,85
168272,1,oz,28.35
168272,1,lb,453.6
168273,1,oz,28.35
168273,4,oz,113
168274,3,oz,85
168275,1,oz,28.35
168275,4,oz,113
168276,3,oz,85
168276,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",231
168277,4,oz,113
168277,1,slice raw,28
168277,1,package,442
168278,3,oz,85
168278,3,slices,68
168278,1,package (12 oz),340
168279,3,oz,85
168279,1,cup,140
168280,1,cup,140
168280,3,oz,85
168281,1,cup,140
168281,3,oz,85
168282,1,oz,28.35
168282,4,oz,113
168283,1,oz,28.35
168283,4,oz,113
168284,1,cup,140
168284,3,oz,85
168285,3,oz,85
168285,1,chop,137
168286,4,oz,113
168286,1,chop,170
168287,4,oz,113
168287,8,oz,227
168288,1,oz,28.35
168288,4,oz,113
168289,3,oz,85
168289,1,"piece, cooked (yield from 1 lb unheated product)",376
168290,3,oz,85
168291,1,oz,28.35
168291,4,oz,113
168292,3,oz,85
168292,1,chop,172
168293,3,oz,85
168293,1,chop,169
168294,1,chop,142
168294,3,oz,85
168295,3,oz,85
168295,1,cup,140
168295,1,"slice (6-1/4"" x 4"" x 1/16"") (1 oz)",28
168296,1,cup,140
168296,3,oz,85
168297,3,oz,85
168297,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",247
168298,3,oz,85
168298,1,chop,137
168299,4,oz,113
168300,3,oz,85
168301,3,oz,85
168301,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",317
168302,4,oz,113
168302,1,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",88
168303,3,oz,85
168303,1,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",72
168304,3,oz,85
168304,1,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",71
168305,4,oz,113
168305,1,rib,197
168306,1,"rib without refuse (yield from 1 cooked rib, with refuse, weighing 141g)",80
168306,3,oz,85
168307,1,rack,138
168308,4,oz,113
168308,1,chop,210
168309,3,oz,85
168309,1,chop,161
168310,3,oz,85
168310,1,chop,159
168311,3,oz,85
168311,1,roast,638
168312,4,oz,113
168312,1,"roast (Yield from 1 raw roast, with refuse, weighing 504g)",505
168313,3,oz,85
168313,1,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",73
168314,4,oz,113
168314,1,roast,2195
168315,4,oz,113
168315,1,roast,2195
168316,1,oz,28.35
168316,1,lb,453.6
168317,4,oz,112
168318,1,oz,28
168318,1,serving,112
168318,4,oz,112
168319,1,oz,28.35
168319,1,serving,112
168319,4,oz,112
168320,1,oz,28
168320,1,serving,112
168320,4,oz,112
168321,1,slice cooked,9.1
168322,3,oz,85
168322,1,slice,11.5
168323,3,oz,85
168324,3,oz,85
168325,3,oz (3 oz),85
168325,1,slice,446
168326,3,oz (3 oz),85
168326,1,slice,138
168327,3,oz,85
168327,1,serving (3 oz),85
168327,1,roast,1995
168328,3,oz,85
168329,3,oz (3 oz),85
168329,1,slice,189
168330,3,oz (3 oz),85
168330,1,slice,445
168331,3,oz,85
168331,1,slice,145
168331,1,roast,920
168331,1,serving (3 oz),85
168332,3,oz (3 oz),85
168332,1,roast rump,2533
168333,3,oz (3 oz),85
168333,1,slice,277
168334,3,oz (3 oz),85
168334,1,roast,1497
168335,3,oz,85
168335,1,lb,453.6
168336,3,oz,85
168337,3,oz,85
168338,3,oz,85
168339,3,oz,85
168339,1,slice,430
168340,3,oz spiral slice,85
168340,1,lb spiral slice,453.6
168341,3,oz spiral slice,85
168341,1,lb spiral slice,453.6
168342,3,oz,85
168343,3,oz shank,85
168343,1,lb shank,453.6
168344,3,oz rump,85
168344,1,lb rump,453.6
168345,3,oz whole,85
168345,1,lb whole,453.6
168346,3,oz,85
168346,1,lb,453.6
168347,3,oz,85
168347,1,lb,453.6
168348,3,oz,85
168348,1,lb,453.6
168349,3,oz (3 oz),85
168349,1,roast,1867
168350,3,oz (3 oz),85
168350,1,roast rump,2533
168351,3,oz (3 oz),85
168351,1,roast shank,3204
168352,3,oz (3 oz),85
168352,1,slice,446
168353,3,oz (3 oz),85
168353,1,slice,277
168354,1,slice,145
168354,1,roast,920
168354,3,oz (3 oz),85
168355,3,oz (3 oz),85
168355,1,roast,1497
168356,3,oz (3 oz),85
168356,1,roast rump,2874
168357,3,oz (3 oz),85
168357,1,roast shank,2800
168358,3,oz,85
168358,1,lb,453.6
168359,3,oz (3 oz),85
168359,1,slice,366
168360,3,oz (3 oz),85
168360,1,slice,425
168361,4,oz,113
168362,3,oz,85
168363,4,oz,113
168364,3,oz,85
168364,1,chop,107
168365,4,oz,113
168365,1,steak,393
168366,3,oz,85
168366,1,steak,264
168367,3,oz,85
168368,3,oz,85
168368,1,piece,194
168369,1,piece,105
168370,3,oz,85
168370,1,piece,609
168371,3,oz,85
168371,1,piece,765
168372,4,oz,113
168373,3,oz grilled patties,85
168374,3,oz grilled patties,85
168375,3,oz grilled patties,85
168376,4,oz,113
168376,1,ribs,1071
168377,3,oz,85
168377,1,ribs,878
168378,3,oz,85
168378,1,rack,122
168379,3,oz,85
168379,1,rack,138
168380,3,oz,85
168380,1,chop,131
168381,4,oz,113
168381,1,chop,176
168382,1,slice,26
168382,1,package,446
168383,1,slice,13.8
168384,1,cup,33
168384,1,tbsp,3
168385,1,cup,28
168385,1,leaf,14
168386,1,"artichoke, medium",120
168386,0.5,cup hearts,84
168387,0.33,package,84
168387,1,package (9 oz),255
168388,1,cup,168
168388,1,"package (9 oz), yields",240
168388,0.33,package (9 oz) yields,80
168389,1,cup,134
168389,1,"spear, small (5"" long or less)",12
168389,1,"spear, medium (5-1/4"" to 7"" long)",16
168389,1,"spear, large (7-1/4"" to 8-1/2"")",20
168389,1,"spear, extra large (8-3/4"" to 10"" long)",24
168389,1,"spear tip (2"" long or less)",3.5
168390,0.5,cup,90
168390,4,"spears (1/2"" base)",60
168391,1,leaf,4
168391,0.5,cup,24
168392,1,cup,58
168393,1,"cup (1/2"" pieces)",93
168393,1,balsam-pear,124
168394,1,"cup (1/2"" pieces)",124
168394,0.5,"cup (1/2"" pieces)",62
168396,1,cup,156
168397,1,"cup drained, rinsed",150
168397,1,"can drained, rinsed",266
168398,1,cup,136
168398,1,package,284
168399,1,cup,165
168399,1,package (10 oz) yields,284
168400,1,cup kernels,165
168400,1,"ear, yields",125
168401,1,cup kernels,165
168401,1,"ear, yields",63
168402,1,cup,165
168403,1,cup,160
168403,1,package (10 oz),284
168404,1,cup,170
168405,1,cup,94
168405,1,pod,12
168406,1,"cup, chopped",53
168407,1,cup,50
168407,1,sprig,1
168408,1,cup,135
168408,0.5,cup,68
168409,0.5,cup slices,52
168409,1,"cucumber (8-1/4"")",301
168410,1,cup,118
168410,1,package,432
168411,1,cup,155
168412,0.5,"cup, chopped",25
168412,1,head,513
168413,1,cup,150
168414,1,"cup (1"" pieces)",95
168414,1,gourd,178
168415,1,"cup (1"" pieces)",178
168415,0.5,"cup (1"" slices)",89
168416,1,"cup, chopped",21
168417,1,"cup, chopped",42
168418,1,cup,24
168419,1,cup,28
168420,1,cup,87
168421,1,cup,21
168422,1,cup,54
168422,1,piece,5.4
168423,1,cup,66
168423,1,piece,12.9
168424,1,cup,135
168424,1,slice,16
168425,1,cup slices,165
168426,1,leek,124
168426,0.25,"cup, chopped or diced",26
168427,1,cup,77
168429,1,"cup, shredded or chopped",55
168429,1,"head (5"" dia)",163
168429,1,"leaf, large",15
168429,1,"leaf, medium",7.5
168429,1,leaf,5
168430,0.5,cup,60
168430,10,"slices (2-1/2"" dia)",89
168431,1,cup shredded,28
168431,1,leaf inner,2.6
168431,1,leaf outer,17
168431,1,head,309
168431,1,NLEA serving,85
168432,0.5,"cup, cubes",68
168432,1,yam,420
168433,1,"cup, cubes",145
168434,1,cup whole,87
168434,1,cup sliced,72
168434,1,piece whole,20
168435,1,cup whole,89
168435,1,cup sliced,97
168435,1,piece whole,19
168436,1,mushroom,3.6
168436,4,mushrooms,15
168437,1,cup pieces,145
168437,4,mushrooms,72
168438,1,"cup, chopped",150
168439,1,"cup, chopped",180
168440,1,"cup, chopped",56
168441,1,"cup, chopped",180
168442,10,strip,89
168442,1,package (9 oz),255
168444,10,strip,153
168445,10,strip,133
168446,1,cup,160
168447,1,cup,71
168448,1,"cup (1"" cubes)",116
168449,1,"cup, mashed",245
168450,1,cup,245
168451,1,cup slices,116
168451,1,"radish (7"" long)",338
168452,1,"cup, sliced",147
168453,1,cup,116
168454,1,"cup, cubes",140
168454,1,large,772
168454,1,medium,386
168454,1,small,192
168455,1,"cup, cubes",170
168455,1,"cup, mashed",240
168456,2,tbsp (1/8 cup),10
168457,2,tbsp (1/8 cup),10
168458,10,sheets,26
168458,2,tbsp (1/8 cup),10
168459,1,flower,3
168459,1,cup flowers,20
168460,1,cup,94
168462,1,cup,30
168462,1,bunch,340
168462,1,leaf,10
168462,1,package (10 oz),284
168463,1,cup,180
168464,1,cup sliced,127
168465,1,"cup, sliced",180
168465,0.5,cup slices,90
168466,1,"cup, diced",210
168466,1,"cup, mashed",240
168466,1,cup slices,216
168466,1,slice,8
168466,1,can (303 x 406),241
168467,1,cup slices,130
168468,1,cup slices,192
168469,0.33,package (10 oz),95
168469,1,package (10 oz),284
168469,1,package (3 lb),1361
168470,1,cup,223
168471,1,cup,227
168472,1,"cup, cubes",140
168472,1,squash (4 inch dia),431
168473,0.33,package (12 oz),113
168473,1,package (12 oz),340
168473,1,package (4 lb),1814
168474,1,"cup, mashed",240
168475,1,"cup, cubes",116
168476,1,"cup, cubes",205
168477,1,cup,192
168478,1,cup,266
168479,1,cup,255
168480,1,cup,156
168480,1,package (10 oz),284
168481,1,cup,170
168482,1,"cup, cubes",133
168482,1,"sweetpotato, 5"" long",130
168483,1,cup,200
168483,1,large,180
168483,1,"medium (2"" dia, 5"" long, raw)",114
168483,1,small,60
168484,1,"cup, mashed",328
168484,1,medium,151
168485,1,"cup, mashed",255
168485,1,cup pieces,200
168486,1,"cup, sliced",132
168487,1,cup,28
168487,1,"leaf (11"" x 6-1/2"")",10
168488,1,cup,145
168489,0.5,cup slices,43
168489,1,shoot,83
168490,1,"cup, sliced",120
168490,1,root,33
168491,1,"cup, chopped",51
168491,1,leaf,18
168492,1,cup,132
168493,1,"corm, medium",12
168494,1,cup,180
168494,1,package (10 oz) yields,293
168494,4,spears,60
168495,1,cup,58
168496,1,"cup (1/2"" pieces)",124
168497,1,"cup (1/2"" slices)",120
168497,1,shoot,144
168498,1,cup,170
168498,1,package (10 oz) yields,311
168499,1,cup,124
168501,0.33,package (10 oz) yields,94
168501,1,package (10 oz) yields,284
168502,0.5,cup,120
168502,1,can (303 x 406),439
168503,0.5,cup,120
168503,1,can (303 x 406),439
168504,0.5,cup,120
168504,1,can (303 x 406),439
168505,1,cup,153
168505,10,beans,62
168505,1,can (303 x 406),262
168506,0.5,cup slices,85
168506,2,"beets (2"" dia, sphere)",100
168507,1,cup,246
168508,1,"cup (1"" pieces)",144
168510,0.5,"cup, chopped",78
168510,1,"stalk, large (11""-12"" long)",280
168510,1,"stalk, medium (7-1/2"" - 8"" long)",180
168510,1,"stalk, small (5"" long)",140
168510,1,"spear (about 5"" long)",37
168511,1,cup,184
168512,0.5,cup,92
168512,1,package (10 oz) yields,250
168513,1,sprout,21
168513,0.5,cup,78
168514,0.5,"cup, shredded",75
168514,1,head,1262
168515,1,leaf,22
168515,0.5,"cup, shredded",75
168516,1,"cup, shredded",145
168517,1,"cup, shredded",170
168518,1,"cup, sliced",146
168518,1,"cup, mashed",228
168518,1,slice,2.8
168518,1,can (303 x 406),284
168519,1,cup slices,146
168520,0.5,"cup (1"" pieces)",62
168520,3,flowerets,54
168521,1,"cup (1"" pieces)",180
168522,1,"cup (1"" pieces)",100
168523,1,"cup, chopped",190
168524,1,"cup, chopped",170
168525,1,"ear small (5-1/2"" to 6-1/2"" long)",89
168525,1,"ear medium (6-3/4"" to 7-1/2"" long)",103
168525,1,"ear large (7-3/4"" to 9"" long)",118
168525,1,cup,149
168525,1,baby ear,8
168525,1,"ear, yields",77
168526,1,cup,165
168527,1,cup,170
168528,1,cup,95
168529,1,"cup, chopped",53
168530,1,"cup (1"" pieces)",178
168530,0.5,"cup (1"" slices)",89
168531,1,"cup, chopped",42
168532,1,cup slices,118
168533,1,cup,87
168534,1,"cup, chopped",180
168535,1,leek,124
168535,0.25,"cup, chopped",26
168536,0.5,cup,60
168536,10,"slices (2-1/2"" dia)",89
168537,1,cup pieces,156
168537,1,tbsp,9.8
168537,1,mushroom,12
168538,1,"ear, small (5-1/2"" to 6-1/2"" long)",73
168538,1,"ear, medium (6-3/4"" to 7-1/2"" long)",90
168538,1,"ear, large (7-3/4"" to 9"" long)",143
168538,1,cup kernels,154
168539,1,"ear, small (5-1/2"" to 6-1/2"" long)",89
168539,1,"ear, medium (6-3/4"" to 7-1/2"" long)",103
168539,1,"ear, large (7-3/4"" to 9"" long)",116
168539,1,cup cut,157
168539,1,"ear, yields",77
168540,1,"ear, small (5-1/2"" to 6-1/2"" long)",89
168540,1,"ear, medium (6-3/4"" to 7-1/2"" long)",103
168540,1,"ear, large (7-3/4"" to 9"" long)",118
168540,1,cup cut,157
168540,1,"ear, yields",77
168541,1,cup,256
168541,1,can (303 x 406),482
168542,1,cup,210
168542,1,can (303 x 406),340
168543,1,cup,210
168543,1,can (303 x 406),340
168544,1,cup,165
168544,1,package (10 oz),284
168545,1,cup,165
168545,1,package (10 oz) yields,284
168546,1,"cup, halves",140
168546,0.5,"cup, halves",70
168547,0.33,package (10 oz),95
168547,1,package (10 oz),284
168548,1,"cup, chopped or strips",135
168548,1,"tablespoon, chopped",11.6
168549,1,"cup, chopped or strips",135
168549,1,"tablespoon, chopped",11.6
168550,1,cup chopped,106
168552,1,"cup, cubes",145
168553,1,"frond (6-1/2"" long)",31
168553,0.5,"cup, chopped or diced",71
168554,1,cup,210
168555,1,cup,210
168556,1,tbsp,17
168556,1,packet,9
168556,1,cup,240
168557,1,cup whole,87
168557,1,cup sliced,72
168557,1,piece whole,20
168558,1,"spear, small",35
168558,1,slice,7
168558,1,"large (4"" long)",135
168558,1,"cup, chopped or diced",143
168558,1,cup (about 23 slices),155
168559,1,tbsp,12
168559,1,cup,192
168559,1,slice,1
168559,1,"pimiento, whole",66
168560,1,tbsp,15
168560,0.5,cup,122
168561,1,tbsp,15
168561,1,packet (2/3 tbsp),10
168561,1,cup,245
168562,1,"cup, chopped or diced",143
168562,1,cup (about 23 slices),155
168562,1,"large (4"" long)",135
168562,1,"medium (3-3/4"" long)",65
168562,1,slice,6
168562,1,small,37
168562,1,spear,30
168563,1,"spear, small",35
168563,1,slice,7
168563,1,"large (4"" long)",135
168563,1,"cup, chopped or diced",143
168563,1,"cup, (about 23 slices)",155
168564,1,"cup, shredded",40
168564,1,leaf,8
168565,1,large,16
168565,1,medium,11
168566,1,medium,34
168566,0.5,"cup, chopped or diced",66
168567,1,cup,54
168567,1,piece,2
168568,1,large,15
168568,1,medium,10
168568,1,NLEA serving,85
168569,1,cup,146
168569,1,piece,33
168570,1,cup,37
168570,1,pepper,0.5
168571,1,"cup, sliced",86
168572,1,cup,109
168573,1,cup,67
168573,1,tbsp,4.8
168574,1,cup,126
168574,1,pod,6.1
168575,1,cup,14
168575,1,leaf,3
168576,1,"cup, sliced",90
168576,1,pepper,14
168577,1,cup,139
168578,1,pepper,27
168579,1,pepper,7
168580,1,large,148
168580,1,small,15
168580,1,cup sliced,86
168581,1,cup,28
168581,1,piece,4.5
168582,1,cup,182
168582,1,piece,5.5
168583,1,"cup, sliced",130
168583,1,root,169
168585,1,oz,28.35
168586,1,"cup, shredded",93
168586,1,package (7 oz),199
168587,1,cup,74
168587,1,oz,28.35
168588,1,tbsp,16
168588,1,cup,250
168589,1,oz,28.35
168590,1,oz,28.35
168591,1,oz,28.35
168592,1,cup whole kernels,144
168592,1,oz,28.35
168593,1,cup,135
168593,1,oz,28.35
168594,1,cup,134
168594,1,oz,28.35
168595,1,tbsp,16
168595,1,oz,28.35
168596,1,cup whole kernels,138
168596,1,oz (22 whole kernels),28.35
168597,1,tbsp,16
168597,1,oz,28.35
168598,1,"cup, whole or halves",132
168598,1,oz (10-12 kernels),28.35
168599,1,cup,137
168599,1,oz,28.35
168600,1,cup,134
168600,1,oz,28.35
168600,10,"nuts, assorted",14
168601,1,cup,64
168601,1,oz (85 seeds),28.35
